"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-115.07","49.49","FERNIE","1152850","2011-12-01","2011","12","01","†","1.0","","-1.0","","0.0","","18.0","","0.0","","0.0","","0.0","","0.0","","5","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-12-02","2011","12","02","†","3.0","","-7.0","","-2.0","","20.0","","0.0","","0.0","","0.0","","0.0","","5","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-12-03","2011","12","03","†","-1.0","","-12.0","","-6.5","","24.5","","0.0","","0.0","","5.0","","5.0","","5","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-12-04","2011","12","04","†","0.0","","-10.0","","-5.0","","23.0","","0.0","","0.0","","0.0","","0.0","","10","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-12-05","2011","12","05","†","-4.0","","-15.0","","-9.5","","27.5","","0.0","","0.0","","0.0","","0.0","","8","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-12-06","2011","12","06","†","1.0","","-7.0","","-3.0","","21.0","","0.0","","0.0","","0.0","","0.0","","7","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-12-07","2011","12","07","†","-4.0","","-13.0","","-8.5","","26.5","","0.0","","0.0","","0.0","","0.0","","7","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-12-08","2011","12","08","†","-3.0","","-13.0","","-8.0","","26.0","","0.0","","0.0","","0.0","","0.0","","7","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-12-09","2011","12","09","†","-5.0","","-15.0","","-10.0","","28.0","","0.0","","0.0","","0.0","T","0.0","T","7","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-12-10","2011","12","10","†","-3.0","","-14.0","","-8.5","","26.5","","0.0","","0.0","","0.0","","0.0","","7","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-12-11","2011","12","11","†","-3.0","","-15.0","","-9.0","","27.0","","0.0","","0.0","","3.0","","3.0","","7","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-12-12","2011","12","12","†","-3.0","","-12.0","","-7.5","","25.5","","0.0","","0.0","","0.0","","0.0","","9","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-12-13","2011","12","13","†","-5.0","","-12.0","","-8.5","","26.5","","0.0","","0.0","","1.0","","1.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-12-14","2011","12","14","†","-3.0","","-10.0","","-6.5","","24.5","","0.0","","0.0","","6.0","","6.0","","8","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-12-15","2011","12","15","†","1.0","","-6.0","","-2.5","","20.5","","0.0","","0.0","","8.0","","8.0","","13","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-12-16","2011","12","16","†","4.0","","-4.0","","0.0","","18.0","","0.0","","0.0","","0.0","","0.0","","18","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-12-17","2011","12","17","†","7.0","","-2.0","","2.5","","15.5","","0.0","","13.0","","0.0","","13.0","","14","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-12-18","2011","12","18","†","7.0","","3.0","","5.0","","13.0","","0.0","","0.0","","1.0","","1.0","","6","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-12-19","2011","12","19","†","2.0","","-5.0","","-1.5","","19.5","","0.0","","0.0","","0.0","","0.0","","4","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-12-20","2011","12","20","†","3.0","","-4.0","","-0.5","","18.5","","0.0","","0.0","","0.0","","0.0","","4","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-12-21","2011","12","21","†","0.0","","-9.0","","-4.5","","22.5","","0.0","","0.0","","0.0","","0.0","","4","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-12-22","2011","12","22","†","-1.0","","-11.0","","-6.0","","24.0","","0.0","","0.0","","0.0","","0.0","","4","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-12-23","2011","12","23","†","2.0","","-10.0","","-4.0","","22.0","","0.0","","0.0","","0.0","","0.0","","4","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-12-24","2011","12","24","","","","","","","","","","","","","","","","","","","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-12-25","2011","12","25","","","","","","","","","","","","","","","","","","","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-12-26","2011","12","26","","","","","","","","","","","","","","","","","","","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-12-27","2011","12","27","","","","","","","","","","","","","","","","","","","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-12-28","2011","12","28","","","","","","","","","","","","","","","","","","","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-12-29","2011","12","29","†","6.0","","1.5","","3.8","","14.2","","0.0","","10.0","","4.0","","14.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-12-30","2011","12","30","†","5.0","","-1.0","","2.0","","16.0","","0.0","","1.6","","0.0","","1.6","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","2011-12-31","2011","12","31","†","0.0","","0.0","","0.0","","18.0","","0.0","","0.0","","0.0","","0.0","","4","","","","",""
